phone,usage_this_month,usage_last_month
012-2426-4872,10079.18,10082.52
012-2426-4873,0,0
012-2426-4874,10655.37,9218.35
012-2426-4875,0,0
012-2426-4876,4498.51,7869.87
012-2426-4877,8001.14,8123.41
012-2426-4878,3847.74,2577.56
012-2426-4879,7762.97,11567.76
012-2426-4880,9766.87,2670.1
012-2426-4881,461.86,2069.87
012-2426-4882,10922.67,7273.85
012-2426-4883,4346.18,3339.65
012-2426-4885,9577.15,2148.28
012-2426-4886,7168.44,4972.09
012-2426-4887,0,0
012-2426-4889,7682.03,22217.81
012-2426-4890,193.17,9140.31
012-2426-4891,1042.93,1379.29
012-2426-4892,7657.99,6445.17
012-2426-4893,3053.6,2241.95
012-2426-4894,14975.96,17642.38
012-2426-4895,228.61,7756.15
012-2426-4896,7432.79,5817.65
012-2426-4897,4891.62,3420.04
012-2426-4898,11126.62,8333.57
012-2426-4899,0,0
012-2426-4900,38950.94,53259.58
012-2426-4901,6068.54,4109.88
012-2426-4902,5079.57,5855.25
012-2426-4903,6518.39,4885.32
012-2426-4904,6134.4,646.76
012-2426-4905,11069.06,4964.96
012-2426-4906,6356.32,5647.99
012-2426-4907,3616.71,2992.84
012-2426-4908,195.22,30.74
012-2426-4909,0,0
012-2426-4910,9627.9,9762.41
012-2426-4911,4116.17,3430.59
012-2426-4912,768.71,847.35
012-2426-4913,8539.41,6024.79
012-2426-4914,0,0
012-2426-4915,10081.8,4384.08
012-2426-4916,5861.95,5231.88
012-2426-4917,5978.42,4568.53
012-2426-4918,33.3,641.07
012-2426-4919,0,0
012-2426-4920,4958.81,7967.22
012-2426-4921,3972.18,8441.86
012-2426-4922,3612.63,3795.22
012-2426-4923,8649.63,5876.87
012-2426-4924,3389.49,4357.27
012-2426-4925,3949.58,10040.28
012-2426-4926,8172.83,4882.33
012-2426-4927,5517.76,5308.38
012-2426-4928,6812.2,2776.7
012-2426-4929,7905.86,8813.6
012-2426-4930,6911.21,5637.44
012-2426-4931,8175.72,5137
012-2426-4932,7274.75,10052.67
012-2426-4933,6527.83,4975.6
012-2426-4934,5733.1,3790.36
012-2426-4935,8869.36,4140.07
012-2426-4936,8115.58,6865.8
012-2426-4937,4330.87,5770.18
012-2426-4938,553.62,86.55
012-2426-4939,4127.4,4407.31
012-2426-4940,5048.39,3654.79
012-2426-4941,4431.68,5286.76
012-2426-4942,7613.55,8989.76
012-2426-4943,4380.25,1741.63
012-2426-4944,3625.25,5424.18
012-2426-4945,2378.89,2192.49
012-2426-4946,8767.77,9488.97
012-2426-4947,5045.84,11193.23
012-2426-4948,5199.38,4396.29
012-2426-4950,4597.85,6108.98
012-2426-4951,7460.56,9056.14
012-2426-4952,6471.4,6574.22
012-2426-4953,5773.07,4504.02
012-2426-4954,2536.42,2185.3
012-2426-4955,6546.47,5566.04
012-2426-4956,4441.18,5894.92
012-2426-4957,7184.51,8811.88
012-2426-4958,4750.85,9485.52
012-2426-4959,64.67,3786.55
012-2426-4960,6354.23,5559.48
012-2426-4961,5318.64,5550.28
012-2426-4962,4792.44,5230.57
012-2426-4963,3189.31,2551.76
012-2426-4964,19167.24,2007.37
012-2426-4965,1919.47,1449.53
012-2426-4966,6377.65,1486.02
012-2426-4967,3890.57,2168.82
012-2426-4968,4242.38,6475.16
012-2426-4969,3289.74,3646.6
012-2426-4970,3733.13,4176.63
012-2426-4971,11601.71,4829.81
012-2426-4972,2726.32,2816.97
012-2426-4973,11498.65,9021.41
012-2426-4974,11.48,56.09
012-2426-4975,14647.44,11051.79
012-2426-5001,10821.02,14543.69
012-2426-5002,10301.27,12892.53
012-2426-5003,9956.48,14334.56
012-2426-5006,23977.26,18566.21
012-2426-5007,9510.78,9661.6
012-2426-5008,15548.81,24084.1
012-2426-5009,23775.38,20768.58
012-2426-5010,17354.53,17850.21
012-2426-5011,13893.1,13860.75
012-2426-5012,18608.92,27560.79
012-2426-5013,6780.35,7917.83
012-2426-5014,24520.27,17244.13
012-2426-5015,36628.12,22313.18
012-2426-5016,8974.66,7274.57
012-2426-5017,23073.33,11083.44
012-2426-5018,12519.3,7523.87
012-2426-5019,38503.45,45664.74
012-2426-5020,5455.37,8755.27
012-2426-5021,31004.58,25677.84
012-2426-5022,8560.33,3942.72
012-2426-5023,9978.92,8771.96
012-2426-5024,24724.66,21597.14
012-2426-5025,6919.38,7829.92
012-2426-5026,22610.29,16649.99
012-2426-5027,0,0
012-2426-5028,13760.52,15329.22
012-2426-5029,22130.26,23868.68
012-2426-5030,0,0
012-2426-5031,21493.51,20723.73
012-2426-5032,8696.61,14993.88
012-2426-5033,0,0
012-2426-5034,3870.07,4350.8
012-2426-5035,24303.06,20528.28
012-2426-5036,13608.28,8017.56
012-2426-5037,7751.78,13231.64
012-2426-5038,8362.19,19808.93
012-2426-5039,19729.01,18457.49
012-2426-5040,20377.28,28231.08
012-2426-5041,16677.16,19214.02
012-2426-5042,18196.36,16653.14
012-2426-5043,9628.73,6880.52
012-2426-5044,16031.59,18656.29
012-2426-5045,28111.5,23809.24
012-2426-5046,19255.21,34630.25
012-2426-5047,0,0
012-2426-5048,22009.94,22337.44
012-2426-5049,5164.72,4804.88
012-2426-5051,26185.16,19366.34
012-2426-5052,13175.76,15187.08
012-2426-5053,5780.03,1695.83
012-2426-5054,21480.26,15995.23
012-2426-5055,38905.92,27642.38
012-2426-5056,0,0
012-2426-5057,21756.42,26542.7
012-2426-5058,17546.68,19743.76
012-2426-5059,12310.2,2954.75
012-2426-5060,7398.78,5432.94
012-2426-5061,15704.96,24338.27
012-2426-5062,11143.34,101.87
012-2426-5063,9555.67,6538.63
012-2426-5064,22013.55,18507.62
012-2426-5065,27489.56,21223.54
012-2426-5066,25352.8,21702.62
012-2426-5067,10478.42,9527.25
012-2426-5068,8587.13,9304.67
012-2426-5069,6031.91,9006.18
012-2426-5070,15220.44,9894.22
012-2426-5071,23146.57,33017.26
012-2426-5072,744.54,761.61
012-2426-5073,10353.04,14105.83
012-2426-5074,6084.58,5547.77
012-2426-5075,6948.26,9137.35
012-2426-5076,10862.38,1481.04
012-2426-5077,27169.53,24241.36
012-2426-5078,8454.04,11691.45
012-2426-5079,16793.89,22791.04
012-2426-5080,4713.63,5579.25
012-2426-5081,17142.16,21886.54
012-2426-5082,19275.23,13715.27
012-2426-5083,9684.05,9330.68
012-2426-5084,23756.22,16596.31
012-2426-5085,5563.7,6086.55
012-2426-5086,5980.02,8488.7
012-2426-5087,21504.02,27554.44
012-2426-5088,5224.43,6124.52
012-2426-5089,1714.03,8428.24
012-2426-5090,2983.74,7481.93
012-2426-5091,7144.75,6809.88
012-2426-5092,7494.38,7916.68
012-2426-5093,5302.24,3121.79
012-2426-5094,0,0
012-2426-5095,15566.67,19314.89
012-2426-5096,24151.87,11408.66
012-2426-5097,23352.97,17308.62
012-2426-5098,24891.66,28503.65
012-2426-5099,7553.27,6025.75
012-2426-5100,12.44,7737.84
012-2426-5101,12478.31,23731.77
012-2426-5102,0,0
012-2426-5103,11534.9,11307
012-2426-5104,18064.21,21454.44
012-2426-5105,7584.44,7088.42
012-2426-5106,11830.88,23562.85
012-2426-5107,8646.3,12067.05
012-2426-5108,14214.52,14041.69
012-2426-5109,24301.04,38176.72
012-2426-5110,10133.29,10501.19
012-2426-5112,11019.8,8768.06
012-2426-5113,1301.89,4695.47
012-2426-5114,28248.25,20694.46
012-2426-5116,23007.05,16120.74
012-2426-5117,15965.37,24781.44
012-2426-5118,7610.57,7540.14
012-2426-5119,12703.67,17580.73
012-2426-5120,21017.1,27174.87
012-2426-5121,12037.65,14032.8
012-2426-5122,4855.61,7768.4
012-2426-5123,12955.19,16909.27
012-2426-5124,0,0
012-2426-5125,18739.58,14754.34
012-2426-5126,13678.89,10131
012-2426-5127,10753.36,3679.29
012-2426-5128,10496.4,8223.4
012-2426-5129,7522.05,7538.83
012-2426-5130,11735.14,8319.4
012-2426-5131,18097.38,16724.38
012-2426-5132,22891.13,12665.75
012-2426-5133,4049.97,5312.47
012-2426-5134,13031.4,16000.55
012-2426-5135,7460.26,4745.66
012-2426-5136,5846.76,5103.75
012-2426-5137,6645.57,5897.64
012-2426-5138,14034.54,16280.63
012-2426-5139,15419.19,20765.73
012-2426-5140,2443.09,3864.49
012-2426-5141,0,0
012-2426-5142,21546.09,20808.4
012-2426-5143,8797.24,14949.79
012-2426-5144,7475.44,4665.27
012-2426-5145,11111.63,18302.93
012-2426-5146,1837.13,11788.62
012-2426-5147,25043.65,23475.9
012-2426-5148,7661.58,8027.74
012-2426-5149,6050.25,7366.35
012-2426-5150,8707.3,9258.95
012-2426-5152,21900.65,24739.12
012-2426-5153,22425.45,23125.93
012-2426-5154,1400.22,4091.12
012-2426-5155,7954.37,7770.13
012-2426-5156,7637.58,7146.94
012-2426-5157,18418.38,23761.34
012-2426-5158,39.15,12858.53
012-2426-5159,22021.05,22193.59
012-2426-5160,6113.21,7737.35
012-2426-5161,18223.57,15114.79
012-2426-5162,15470.79,18088.24
012-2426-5163,14469.2,16285.72
012-2426-5164,27403.71,31435.04
012-2426-5165,19254.85,19510.51
012-2426-5166,19534.66,16684.81
012-2426-5167,21663.43,19919.56
012-2426-5168,10690.72,8631.77
012-2426-5169,24982.7,20387.57
012-2426-5170,20899.7,16726.91
012-2426-5171,3208.07,5505.08
012-2426-5172,17984.27,3609.47
012-2426-5173,10699.05,13474.63
012-2426-5174,0,0
012-2426-5175,4112.11,7336.4
012-2426-5176,24940.19,17154.13
012-2426-5177,18067.78,25832.22
012-2426-5178,24034.19,26384.78
012-2426-5179,13748.65,886.21
012-2426-5180,32734.95,31978.07
012-2426-5181,0,0
012-2426-5182,23185.71,17857
012-2426-5183,16880.25,10852.63
012-2426-5184,14907.38,18819.59
012-2426-5185,8350.19,9193.86
012-2426-5186,2361.9,8058.7
012-2426-5187,16589.68,21113.11
012-2426-5188,17984.6,22670.94
012-2426-5189,21852.34,17964.66
012-2426-5190,20590.16,15241.43
012-2426-5191,7111.17,5282.3
012-2426-5192,20824.97,20419.34
012-2426-5193,21427.99,20643.32
012-2426-5194,26721.7,27621.81
012-2426-5195,11329.02,11963.13
012-2426-5196,20413.08,13337.27
012-2426-5197,19267.47,23877.05
012-2426-5198,5935.62,5940.06
012-2426-5199,7564.15,9774.69
012-2426-5200,4530.69,2547.11
012-2426-5201,6430.4,7571.81
012-2426-5202,6650.93,4848.46
012-2426-5203,16891.69,16829.42
012-2426-5204,14337.38,17761.53
012-2426-5205,5490.87,6002.67
012-2426-5206,11748.77,14178.01
012-2426-5207,10192.22,6636.47
012-2426-5208,8588.62,23653.86
012-2426-5209,14839.11,18878.78
012-2426-5210,8771.24,15640.32
012-2426-5211,15549,15302.17
012-2426-5212,0,0
012-2426-5213,21088.42,29537.56
012-2426-5214,23859.91,22256.82
012-2426-5215,17500.81,11731.02
012-2426-5216,12545.86,16648.98
012-2426-5217,5825.67,7264.93
012-2426-5218,19375.2,18738.52
012-2426-5219,12965.51,9548.63
012-2426-5220,26699.96,21190.34
012-2426-5221,12106.39,21808.79
012-2426-5223,10335.6,10676.87
012-2426-5224,23942.15,28397.73
012-2426-5226,23089.24,29365.35
012-2426-5227,23543.58,22686.81
012-2426-5228,5740.08,7351.18
012-2426-5229,23147.68,24304.51
012-2426-5230,14459.07,18576.32
012-2426-5231,17414.33,1863
012-2426-5232,31571.71,25738.63
012-2426-5233,10247.86,5529.13
012-2426-5234,6143.28,1776.5
012-2426-5235,27798.54,17799.21
012-2426-5236,0,0
012-2426-5237,20407.26,14749.98
012-2426-5238,27487.87,22142.13
012-2426-5239,10608.58,9354.6
012-2426-5240,6043.15,8047.51
012-2426-5241,5692.39,7061.8
012-2426-5242,0,0
012-2426-5243,26234.31,17300.33
012-2426-5244,18139.16,16300.51
012-2426-5245,21901.86,19948.09
012-2426-5246,8278.37,7217.32
012-2426-5247,12292.61,11401.05
012-2426-5248,2148.41,1302.66
012-2426-5249,15601.7,15160.06
012-2426-5250,8121.51,9298.37
012-2426-5251,22223.11,22216.46
012-2426-5253,11323.44,7745.59
012-2426-5254,13720.47,21199.16
012-2426-5255,25402.81,23426.67
012-2426-5256,9555.42,12945.24
012-2426-5257,7490.75,11321.62
012-2426-5258,23949.16,24497.85
012-2426-5259,39058.85,38984.74
012-2426-5260,26700.04,17734.04
012-2426-5261,9846.13,13055.64
012-2426-5262,13979.17,10083.61
012-2426-5263,5833.13,7676.54
012-2426-5264,24823.42,28967.97
012-2426-5265,19667.34,15909.68
012-2426-5266,9332.06,10302.3
012-2426-5267,12996.11,15848.27
012-2426-5268,20228.49,23372.04
012-2426-5269,5982.87,18126.54
012-2426-5270,46388.87,27777.65
012-2426-5271,7977.68,7406.83
012-2426-5272,8040.09,10102.98
012-2426-5273,16105.23,20030.25
012-2426-5274,20670.47,20142.2
012-2426-5275,14572.44,13071.24
012-2426-5276,9912.96,20136.75
012-2426-5277,0,0
012-2426-5278,11323.18,7058.25
012-2426-5279,32604.21,34193.21
012-2426-5280,18579.11,11442.39
012-2426-5281,25708.12,15317.04
012-2426-5282,4283.07,852.16
012-2426-5283,8819.12,7767.77
012-2426-5284,24868.34,16058.64
012-2426-5285,20123.79,29856.33
012-2426-5286,9216.14,6368.45
012-2426-5287,10931.36,7246.2
012-2426-5288,16679.58,18499.54
012-2426-5289,9468.5,11515.57
012-2426-5290,3792.41,3997.05
012-2426-5291,11702.45,5493.67
012-2426-5292,26425.64,22092.12
012-2426-5293,0,0
012-2426-5294,2260.1,3523.56
012-2426-5295,27564.51,25406.27
012-2426-5296,21985,8982.64
012-2426-5297,15144.74,27930.93
012-2426-5298,28379.64,21475.48
012-2426-5299,20115.85,12085.28
012-2426-5300,0,0
012-2426-5301,8774.08,6092.67
012-2426-5302,1253.86,2038.2
012-2426-5303,19938.25,20974.27
012-2426-5304,14705.24,19815.94
012-2426-5305,13119.32,19352.69
012-2426-5306,15120.57,18412.14
012-2426-5307,9982.04,7214.33
012-2426-5308,8358.96,11203.02
012-2426-5309,11454.63,10894.15
012-2426-5310,7140.71,5767.24
012-2426-5311,5695.72,6944.28
012-2426-5312,7839.77,8840.38
012-2426-5313,5763.1,12848.59
012-2426-5314,14072.92,10417.41
012-2426-5315,10187.09,8077.38
012-2426-5316,13417.23,10534.13
012-2426-5317,12826.34,11296.53
012-2426-5318,7688.2,9503.66
012-2426-5319,6298.67,4164.99
012-2426-5320,16294.21,12485.98
012-2426-5321,11313.24,17128.6
012-2426-5322,11236.68,7842.94
012-2426-5323,15990.83,22648.77
012-2426-5324,111.71,6.34
012-2426-5325,8887.84,8426.47
012-2426-5326,6043.17,7131.3
012-2426-5327,9320.35,10051.78
012-2426-5328,10273.06,9486.7
012-2426-5329,12081.45,13122.42
012-2426-5330,6522.29,7928.23
012-2426-5331,14399.79,13225.4
012-2426-5332,10100.69,9419.8
012-2426-5334,7695.87,18971.48
012-2426-5336,7375.86,8449.46
012-2426-5337,3147.86,6241.19
012-2426-5338,0,625.83
012-2426-5339,6630.43,10560.75
012-2426-5340,11354.27,5970.13
012-2426-5341,10739.9,9208.66
012-2426-5342,5422.52,6980.04
012-2426-5343,6089.06,7407.88
012-2426-5344,8920.44,9610.66
012-2426-5345,10389.27,9949.46
012-2426-5346,0,0
012-2426-5347,7580.21,7434.58
012-2426-5348,12211.74,6795.61
012-2426-5349,6613.71,11436.97
012-2426-5350,9713.56,7389.83
012-2426-5351,11493.46,9121.45
012-2426-5352,5911.82,2619.5
012-2426-5354,0,0
012-2426-5355,6885.41,7067.45
012-2426-5356,8933.98,11103.3
012-2426-5357,7950.66,11251.33
012-2426-5358,9319.32,8821.87
012-2426-5359,9084.47,12883.99
012-2426-5360,7071.44,6982.75
012-2426-5361,10080.45,7870.48
012-2426-5362,3851.75,4099.01
012-2426-5363,9147.85,10179.63
012-2426-5364,6870.18,8103.24
012-2426-5365,1430.96,13988.46
012-2426-5366,18537.68,17884.07
012-2426-5367,18986.24,17851.11
012-2426-5368,27599.37,26293.32
012-2426-5369,11633.75,21977.09
012-2426-5370,10283.5,0
012-2426-5371,20943.85,24429.94
012-2426-5372,2631.33,6605.41
012-2426-5373,26508.93,19468.93
012-2426-5374,700.08,2015.56
012-2426-5375,2743.02,3312.68
012-2426-5376,0,0
012-2426-5377,14937.66,7941.2
012-2426-5378,20897.38,17976.58
012-2426-5379,9970.49,9430.09
012-2426-5380,11889.31,10500.58
012-2426-5381,14966.12,19900.39
012-2426-5382,23727.11,25754.31
012-2426-5383,6995.46,18131.06
012-2426-5384,19813.58,23740.07
012-2426-5385,9760.92,1012.72
012-2426-5386,12436.41,13264.18
012-2426-5387,5003.97,8182.63
012-2426-5388,8123.45,1984.09
012-2426-5389,14526.18,10655.48
012-2426-5390,7680.32,7906.34
012-2426-5391,12022.2,6177.28
012-2426-5392,3346.14,7989.01
012-2426-5393,22955.94,20695.45
012-2426-5394,35233.35,39043.76
012-2426-5395,1087.81,2802.25
012-2426-5396,0,2055.17
012-2426-5397,15854.53,19965.79
012-2426-5398,5047.21,4395.33
012-2426-5399,17977.23,21307.1
012-2426-5400,0,416.61
012-2426-5401,4421.78,7603.19
012-2426-5402,14150.4,13890.23
012-2426-5403,17983.64,19200.93
012-2426-5404,14817.42,18513.76
012-2426-5405,24153.39,26762.34
012-2426-5406,26647.51,34252.23
012-2426-5407,11841.09,13935.72
012-2426-5408,8577.78,9954.52
012-2426-5409,0,0
012-2426-5410,10075.47,8260.73
012-2426-5411,7339.02,6656.51
012-2426-5412,4025.7,4637.43
012-2426-5413,12160.07,6434.04
012-2426-5414,6364.43,481.74
012-2426-5415,14651.16,12458.54
012-2426-5416,8294.07,11523.63
012-2426-5417,8318.94,11960.46
012-2426-5418,7410.47,8456.14
012-2426-5419,0,0
012-2426-5420,12957.59,11112.62
012-2426-5421,13094.39,17566.65
012-2426-5422,13051.97,12180.43
012-2426-5423,4987.94,9391.97
012-2426-5424,6074.8,10857.34
012-2426-5425,8558.38,6630.22
012-2426-5426,8072.88,6106.52
012-2426-5427,9110.41,8835.14
012-2426-5428,8794.76,11444.35
012-2426-5429,12005.03,10555.14
012-2426-5430,8641.92,13111.35
012-2426-5431,15346.86,11418.68
012-2426-5433,7311.05,3241.51
012-2426-5434,7011.82,4690.77
012-2426-5435,10115.7,8084.19
012-2426-5436,6917.33,9520.94
012-2426-5437,0,0
012-2426-5438,12142.64,6335.73
012-2426-5439,9876.79,8603.82
012-2426-5440,4961.77,6909.13
012-2426-5441,9680.59,7823.05
012-2426-5442,6542.45,10155.33
012-2426-5443,312.33,7473.13
012-2426-5446,7575.31,11687.1
012-2426-5447,6812.56,7465.29
012-2426-5448,11411.25,11281.88
012-2426-5449,10935.27,11072.38
012-2426-5450,10642.5,8577.82
012-2426-5451,0,0
012-2426-5452,8497.27,6642.43
012-2426-5453,11628.65,8544.56
012-2426-5455,7027.51,10047.38
012-2426-5456,2968.4,8590.72
012-2426-5457,14691.26,11252.46
012-2426-5458,5889.27,74.51
012-2426-5459,0,0
012-2426-5460,11016.33,15095
012-2426-5461,12295.3,13903.31
012-2426-5462,8949.32,9539.26
012-2426-5463,4452.73,1602.52
012-2426-5464,9936.97,4403.77
012-2426-5465,0,0
012-2426-5466,8487.24,8239.54
012-2426-5467,2086.18,2396.46
012-2426-5468,6908.58,6859.34
012-2426-5469,6067.1,5459.71
012-2426-5470,8780.49,7095.05
012-2426-5471,11634.02,11113.19
012-2426-5472,2134.16,11757.81
012-2426-5473,8127.52,6424.55
012-2426-5474,4186.75,6570.4
012-2426-5475,7141.98,11383.3
012-2426-5476,12672.63,15355.78
012-2426-5477,4493.46,3325.23
012-2426-5478,10841.4,11041.92
012-2426-5479,7632.5,7714.42
012-2426-5480,38.14,201.11
012-2426-5481,20146.42,7549.98
012-2426-5482,18685.37,8732
012-2426-5483,12549.16,17258.7
012-2426-5484,16568.44,17283.74
012-2426-5485,7012.87,7721.41
012-2426-5486,12925.29,12720.71
012-2426-5487,7456.36,14000.63
012-2426-5488,15881.68,18647.99
012-2426-5489,0,0
012-2426-5490,6868.42,10666.95
012-2426-5491,13538.07,11215.82
012-2426-5492,0,0
012-2426-5493,43490.18,22893.32
012-2426-5494,15588.22,12458.34
012-2426-5495,18714.08,25253.99
012-2426-5496,6022.23,5330.75
012-2426-5497,13631.99,6586.12
012-2426-5498,8966.76,2913.11
012-2426-5499,22641.97,18831.68
012-2426-5501,13991.52,16699.89
012-2426-5502,7489.59,10619.36
012-2426-5503,3827.5,11711.11
012-2426-5504,17392.61,15649.86
012-2426-5505,0,0
012-2426-5506,4470.5,6671.12
012-2426-5507,16773.37,23341.17
012-2426-5508,37167.37,39153.84
012-2426-5509,7685.74,9535.25
012-2426-5510,20051.25,15552.58
012-2426-5512,13721.55,13071.28
012-2426-5513,29992.08,21474.92
012-2426-5514,17032.62,16006.19
012-2426-5515,13530.51,17117.23
012-2426-5516,6697.16,7220.09
012-2426-5517,36618.82,7975.28
012-2426-5518,14934.56,17467.93
012-2426-5519,19199.94,21822.8
012-2426-5520,6427.6,8098.19
012-2426-5521,7495.31,8097.7
012-2426-5523,12902.03,13423.71
012-2426-5524,8284.82,7886.59
012-2426-5525,19245.02,15541.41
012-2426-5526,685.51,1607
012-2426-5527,21408.24,39598.25
012-2426-5528,10942.42,8754.41
012-2426-5529,21525.92,17666.72
012-2426-5530,13676.12,18741.28
012-2426-5531,7363.85,7619.67
012-2426-5532,14177.62,9721.56
012-2426-5534,13472.08,17548.24
012-2426-5535,0,0
012-2426-5536,11311.17,15354.88
012-2426-5537,24546.01,27903.16
012-2426-5538,31713.03,15761.68
012-2426-5539,12544.3,17558.94
012-2426-5540,15432.42,10527.91
012-2426-5541,9810.34,4120.69
012-2426-5542,11848.25,19444.62
012-2426-5543,19591.57,23476.42
012-2426-5545,26221.48,38642.51
012-2426-5546,7614.03,8240.64
012-2426-5547,18014.16,21688.45
012-2426-5548,21619.09,26311.79
012-2426-5549,0,0
012-2426-5560,9371.98,8134.87
012-2426-5561,7443.53,9997.94
012-2426-5562,16144.17,20573.89
012-2426-5563,21036.87,18768.95
012-2426-5564,0,7827.84
012-2426-5565,14356.4,11462.79
012-2426-5567,12269.7,9673.27
012-2426-5568,9052.53,5897.43
012-2426-5569,5143.36,8042.58
012-2426-5570,12160.16,12555.88
012-2426-5571,10885.9,13923.41
012-2426-5572,7431.23,10431.33
012-2426-5573,16310.27,15133.71
012-2426-5574,6354.76,7491.65
012-2426-5575,6856.57,11680.57
012-2426-5576,0,0
012-2426-5578,3564.27,4638.82
012-2426-5579,12697.93,9780.63
012-2426-5580,2208.29,4063.44
012-2426-5581,7555.72,5267.56
012-2426-5582,27193.5,20638.36
012-2426-5583,2654.13,4745.97
012-2426-5584,7859.86,5741.34
012-2426-5585,10732.8,5573.23
012-2426-5586,14937.55,14349.16
012-2426-5587,9638.9,5502.33
012-2426-5589,3264.96,1786.47
012-2426-5590,17174.44,17463.35
012-2426-5591,29335.48,23977.96
012-2426-5592,12039.77,10981.58
012-2426-5593,0,2580.95
012-2426-5594,6450.36,7230.28
012-2426-5595,19883.08,2295.42
012-2426-5596,6958.79,7594.13
012-2426-5597,7951.78,8549.97
012-2426-5598,27674.27,31621.61
012-2426-5600,16009.07,15366.75
012-2426-5601,8137.95,10556.49
012-2426-5604,7964.68,10740.86
012-2426-5605,19063.77,18457.28
012-2426-5606,16204.88,11549.28
012-2426-5607,10262.69,11166.04
012-2426-5608,9376.3,7051.98
012-2426-5609,8561.95,8497.19
012-2426-5610,0,0
012-2426-5611,11677.43,2604.99
012-2426-5612,21531.84,20140.23
012-2426-5613,9894.93,15276.59
012-2426-5614,7013.76,7187.71
012-2426-5615,7120.88,9094.04
012-2426-5616,28764.47,41604.92
012-2426-5617,5894.65,6112.56
012-2426-5618,7417.38,8236.84
012-2426-5619,8935.13,6647.08
012-2426-5620,13782.8,11131.76
012-2426-5621,8105.16,6204.83
012-2426-5622,9230.67,15446.19
012-2426-5623,8136.58,11893.37
012-2426-5624,6106.39,10888.95
012-2426-5625,8168.83,8111.12
012-2426-5626,6520.02,2168.39
012-2426-5627,7396.73,7048.58
012-2426-5628,6267.99,8170.15
012-2426-5629,8562.41,7408.88
012-2426-5630,7236.33,9124.58
012-2426-5631,6761.68,7471.25
012-2426-5632,3936.71,10179.08
012-2426-5633,12714.83,19917.29
012-2426-5634,6598.81,6821.63
012-2426-5635,272.83,2286
012-2426-5636,3285.21,716.91
012-2426-5637,27313.56,18793.09
012-2426-5638,9774.08,7412.9
012-2426-5639,7584.71,10687.12
012-2426-5640,8111.21,8111.76
012-2426-5641,7859.25,5387.69
012-2426-5642,4710.24,7099.96
012-2426-5643,6051.38,6968.62
012-2426-5644,87.89,67.5
012-2426-5645,14967.85,11823.4
012-2426-5646,7981.56,9384.7
012-2426-5647,6813.46,8433.76
012-2426-5648,6462.44,7309.96
012-2426-5649,8947.04,10457.83
012-2426-5650,6035.12,10962.11
012-2426-5651,584.5,2683.53
012-2426-5652,2964.04,243.47
012-2426-5653,0,0
012-2426-5654,0,114.66
012-2426-5655,222.04,1304.12
