phone,usage_this_month,usage_last_month
012-2426-4425,10875.94,15557.66
012-2426-4426,9688.54,9123.22
012-2426-4427,4444.21,9088.12
012-2426-4428,7729.08,8580
012-2426-4429,7869.18,8414.94
012-2426-4430,6882.11,9309.94
012-2426-4431,3684.62,4756.26
012-2426-4432,6099.02,5182.33
012-2426-4434,20978.84,8896.74
012-2426-4435,5022.48,7615.38
012-2426-4436,6788.67,10689.33
012-2426-4437,7502.96,5374.92
012-2426-4438,8540.15,16062.4
012-2426-4439,10593.57,18159.02
012-2426-4450,7836.81,7656.53
012-2426-4451,9840.45,8469.84
012-2426-4452,6673.34,7918.97
012-2426-4453,4450.41,9073.74
012-2426-4454,6365.88,6372.82
012-2426-4456,2964.81,6024.49
012-2426-4457,5810.67,10736.71
012-2426-4458,10610.03,10401.88
012-2426-4459,11133.02,7747.31
012-2426-4460,12686,10726.18
012-2426-4461,5414.51,3686.1
012-2426-4462,4129.26,7791.34
012-2426-4463,11124.84,10420.04
012-2426-4464,2404.7,6670.43
012-2426-4465,7686.42,11879.48
012-2426-4467,9006.06,10833.12
012-2426-4468,9919.92,7850.63
012-2426-4469,11165.66,7630.21
012-2426-4470,10620.08,11694.86
012-2426-4471,12901.87,15174.51
012-2426-4472,10728.89,12399.56
012-2426-4473,13704.37,7722.56
012-2426-4474,11081.48,18490.29
012-2426-4475,0,727.11
012-2426-4476,10705.75,10752.04
012-2426-4478,8842.1,8083.18
012-2426-4479,10039.63,16783.68
012-2426-4480,9168.84,11189.4
012-2426-4481,13896.12,11725.29
012-2426-4482,6311.25,10099.62
012-2426-4483,10401.3,8559.42
012-2426-4484,10347.28,11846.64
012-2426-4485,509.05,1133.2
012-2426-4486,6612.17,11134.58
012-2426-4487,15494.67,9674.62
012-2426-4489,8909.07,7194.81
012-2426-4490,7298.47,10995.86
012-2426-4491,9241.14,11638.2
012-2426-4492,7073.96,10734.14
012-2426-4493,10488.36,11117.48
012-2426-4494,1439.93,1.36
012-2426-4495,10118.77,6747.93
012-2426-4496,7229.6,10607.2
012-2426-4497,7331.64,7548.28
012-2426-4498,9413.33,7142.51
012-2426-4500,6026.9,10163.65
012-2426-4501,0,0
012-2426-4502,4633.42,6205.73
012-2426-4503,10793.74,8634.22
012-2426-4504,10535.38,11041.39
012-2426-4505,4782.35,4865.47
012-2426-4506,2938.31,10969.11
012-2426-4507,5026.7,5564.67
012-2426-4508,7273.81,5444.46
012-2426-4509,6077.43,9681.89
012-2426-4510,7033,8436.77
012-2426-4511,8422.41,7973.27
012-2426-4512,4709.98,5900.61
012-2426-4513,8579.83,7988.78
012-2426-4514,172.6,4.26
012-2426-4515,0,0
012-2426-4516,301.14,19.74
012-2426-4517,0,0
012-2426-4518,203.49,19.48
012-2426-4519,540.98,78.48
012-2426-4520,519.8,4579.9
012-2426-4521,1991.53,112.81
012-2426-4522,23.56,9.95
012-2426-4523,652.47,6.12
012-2426-4524,127.78,11.62
012-2426-4525,404.42,13.3
012-2426-4526,0,2.88
012-2426-4527,7.36,258.84
012-2426-4528,60.48,353.13
012-2426-4529,1059.21,950.58
012-2426-4530,401.18,470.04
012-2426-4531,2808.31,45.17
012-2426-4532,3.32,7.15
012-2426-4533,68.34,26.6
012-2426-4534,1452.9,865.03
012-2426-4535,59.92,3.82
012-2426-4536,70.2,1082.42
012-2426-4537,266.87,14.08
012-2426-4538,296.51,303.89
012-2426-4539,0,0
012-2426-4540,294.95,1260.37
012-2426-4541,742.96,285.71
012-2426-4542,421.45,27.17
012-2426-4543,890.89,556.51
012-2426-4544,6.22,373.9
012-2426-4546,890.95,2456.1
012-2426-4547,33.85,33.94
012-2426-4548,0,0
012-2426-4549,52.41,852.69
012-2426-4550,33.31,1604.23
012-2426-4551,678.79,813.78
012-2426-4552,374.13,787.8
012-2426-4553,0.51,430.75
012-2426-4556,1.25,88.4
012-2426-4557,1781.36,46.66
012-2426-4558,58.57,321.85
012-2426-4559,357.88,572.84
012-2426-4560,0,0
012-2426-4561,347.31,206.24
012-2426-4562,2063.57,2055.84
012-2426-4563,290.54,58.82
012-2426-4564,6084.77,4264.93
012-2426-4565,7777.89,11258.16
012-2426-4566,3898.36,2576.61
012-2426-4568,12878.59,12998.27
012-2426-4569,7418.93,9467.69
012-2426-4570,3915.69,6000.03
012-2426-4571,7246.71,10600.57
012-2426-4572,3437.79,4653.06
012-2426-4573,19305.29,19081.61
012-2426-4574,9287.2,10406.59
012-2426-4575,10196.26,6870.61
012-2426-4576,5053.04,12205.09
012-2426-4577,7931.61,10195.97
012-2426-4578,12864.54,9503.13
012-2426-4579,8168.57,12253.27
012-2426-4580,13662.19,15878.47
012-2426-4581,5821.73,8763.19
012-2426-4582,1147.33,3622.64
012-2426-4583,8519.02,9004.49
012-2426-4584,5769.76,8349.07
012-2426-4585,5376.96,9927.5
012-2426-4586,8723.69,7493.8
012-2426-4587,0,0
012-2426-4588,0,6920.2
012-2426-4589,6918.61,10655.59
012-2426-4590,9969.9,10007.29
012-2426-4591,10277.3,11190.5
012-2426-4592,11245.23,13452.19
012-2426-4593,11763.93,11962.5
012-2426-4594,7667.61,9280.15
012-2426-4595,10750.82,13099.36
012-2426-4596,7014.21,12010.63
012-2426-4597,6691.74,8974.58
012-2426-4598,16048.66,10550.92
012-2426-4599,14597.84,17162.35
012-2426-4600,13886.04,16972.03
012-2426-4601,16728.37,15413.84
012-2426-4602,14460.06,20368.28
012-2426-4603,9668.81,13190.68
012-2426-4604,5636.43,8230.61
012-2426-4605,9908.13,10451.26
012-2426-4606,9854.23,8190.25
012-2426-4607,10083.65,10029.65
012-2426-4608,14325.23,23023.97
012-2426-4609,15719.15,14088.6
012-2426-4610,13348.7,10851.81
012-2426-4611,9542.35,8168.74
012-2426-4612,8738.75,5865.91
012-2426-4613,8498.78,9292.33
012-2426-4614,0,4322.61
012-2426-4615,7952.11,8731.87
012-2426-4616,775.31,2.12
012-2426-4617,656.28,201.75
012-2426-4618,8887.59,10660.41
012-2426-4619,11942.65,12615.85
012-2426-4620,9636.28,10631.22
012-2426-4621,7925.13,7637.44
012-2426-4622,9898.4,8644.39
012-2426-4623,10816.72,10723.44
012-2426-4624,7540.57,22634.32
012-2426-4625,8645.76,16562.85
012-2426-4626,8904.59,8639.26
012-2426-4627,10735.04,11559.77
012-2426-4628,8589.4,8307.37
012-2426-4629,10258.15,14279.86
012-2426-4630,10383.94,12598.04
012-2426-4631,8639.32,10226.56
012-2426-4632,16744.07,10737.47
012-2426-4633,2686.03,2423.41
012-2426-4634,8950.99,10983.64
012-2426-4635,7169.84,8928.29
012-2426-4636,5529.49,6317.95
012-2426-4637,2584.45,5094.17
012-2426-4638,9570.31,15163.53
012-2426-4639,8079.41,10572.84
012-2426-4640,2404.69,6906.67
012-2426-4641,0,0
012-2426-4642,10503.94,14552.03
012-2426-4643,8898.57,10004.74
012-2426-4644,6849.06,2311.71
012-2426-4645,7011.12,4002.83
012-2426-4647,8180.72,10144.03
012-2426-4648,10276.45,8173.23
012-2426-4649,13933.19,15139.15
012-2426-4650,7237.58,6704.69
012-2426-4651,9579.47,6495.03
012-2426-4652,10142.13,10329.91
012-2426-4653,5778.2,11985.54
012-2426-4654,2598.73,4788.12
012-2426-4655,12964.2,9683.33
012-2426-4656,12741.31,10295.56
012-2426-4657,0,3790.13
012-2426-4658,9702.69,10035.24
012-2426-4659,8677.18,13211.56
012-2426-4660,6143.94,7861.61
012-2426-4661,13475.61,16682.24
012-2426-4662,63.84,265.41
012-2426-4663,293.22,421.77
012-2426-4665,2243.14,100.4
012-2426-4667,8344.44,8797.34
012-2426-4668,8062.22,7539.47
012-2426-4669,8999.24,8128.72
012-2426-4670,3211.49,0
012-2426-4671,7726.7,8365.13
012-2426-4672,4595.94,15425.29
012-2426-4673,16007.52,19283.63
012-2426-4674,8821.08,8281.14
012-2426-4675,10629.26,11630.42
012-2426-4676,10105.62,10472.5
012-2426-4677,6753.94,6882.46
012-2426-4678,11531.52,12797.41
012-2426-4679,8404.88,13259.1
012-2426-4680,11076.25,9979.35
012-2426-4681,7602.43,8440.84
012-2426-4682,10459.24,11094.61
012-2426-4683,7904.27,12562.3
012-2426-4684,10850.95,11837.22
012-2426-4685,9537.65,9878.01
012-2426-4686,7788.32,13800.47
012-2426-4687,10192.17,15298.31
012-2426-4688,9043.83,7507.09
012-2426-4689,6672.81,10590.27
012-2426-4690,4049.75,8790.25
012-2426-4691,11790.4,11825.19
012-2426-4692,11949.13,13169.45
012-2426-4693,10487.78,10871.46
012-2426-4694,5034.5,6331.57
012-2426-4695,12078.37,10046.53
012-2426-4696,5944.59,6905.38
012-2426-4697,8320.41,11662.32
012-2426-4698,11168.97,8801.25
012-2426-4699,5196.95,6400.86
012-2426-4700,8357.68,8433.51
012-2426-4701,7388.88,11692.85
012-2426-4702,6140.5,8648.03
012-2426-4703,12770.18,11809.33
012-2426-4704,8381.2,11340.84
012-2426-4705,8176.39,8765.21
012-2426-4706,0,0
012-2426-4707,14633.18,16044.39
012-2426-4708,11712.92,8930.34
012-2426-4709,13844.81,12220.28
012-2426-4710,9379.74,7343.44
012-2426-4711,6378.91,6358.84
012-2426-4712,5731.17,12445.78
012-2426-4713,7522.19,10300.83
012-2426-4714,7072.02,7959.89
012-2426-4715,1026.93,5576.19
012-2426-4716,3357.45,8534.55
012-2426-4717,8185.03,13092.27
012-2426-4718,8538.8,15760.94
012-2426-4719,8301.37,10529.26
012-2426-4720,754.96,296.5
012-2426-4721,10188.47,7966.76
012-2426-4722,9025.41,7337.08
012-2426-4723,12948.85,11788.06
012-2426-4724,4967.52,4813.04
012-2426-4725,4644.85,4656.83
012-2426-4726,7138.7,10006.8
012-2426-4727,9295.53,10234.73
012-2426-4728,9823.68,12213.1
012-2426-4729,0,4872.25
012-2426-4730,4458.4,6654.85
012-2426-4731,3436.97,12108
012-2426-4732,8704.66,14873.11
012-2426-4733,3669.44,10356.74
012-2426-4734,5071.23,3464.11
012-2426-4735,3701.2,3312.6
012-2426-4736,6358.79,5597.33
012-2426-4737,6882.04,10523.72
012-2426-4738,9265.29,9534.09
012-2426-4739,5926.92,9701.06
012-2426-4740,2248.78,4373.6
012-2426-4741,16615.41,11824.77
012-2426-4742,8379.13,8870.74
012-2426-4743,9238.4,14937.16
012-2426-4744,4400.28,5316.56
012-2426-4745,8425,15222.54
012-2426-4746,13629.18,17699.75
012-2426-4748,8532.3,9796.63
012-2426-4749,2549.19,2479.47
012-2426-4750,11076.6,12150.43
012-2426-4751,10069.94,10553.7
012-2426-4752,7278.41,10823.96
012-2426-4753,7905.84,8792.36
012-2426-4754,2736.33,4083.87
012-2426-4755,9392.85,7344.79
012-2426-4756,3818.93,6440.48
012-2426-4757,18102.39,17850.94
012-2426-4758,1084.01,3129.67
012-2426-4759,4126.81,2632.51
012-2426-4760,17400.53,9790.7
012-2426-4761,7336.76,12322.61
012-2426-4762,2374.41,7054.54
012-2426-4763,7888.28,10949.9
012-2426-4764,439.24,1537.51
012-2426-4765,10534.55,8352.44
012-2426-4766,8644.77,9827.51
012-2426-4767,8541.35,12408.69
012-2426-4768,4013.91,9157.18
012-2426-4769,10735.84,6350.44
012-2426-4770,11983.98,13556.71
012-2426-4771,21658.46,9815.85
012-2426-4772,5861.66,9740.49
012-2426-4773,11586.33,12309.61
012-2426-4775,11855.73,14976.73
012-2426-4776,16189.89,10392.52
012-2426-4778,5746.31,6819.8
012-2426-4779,16149.68,11307.56
012-2426-4780,424.29,1374.59
012-2426-4781,14678.73,9455.98
012-2426-4782,11867,9244.75
012-2426-4783,1859.62,3911.99
012-2426-4784,6490.25,7887.89
012-2426-4785,15507.38,15742.14
012-2426-4786,12658.54,8558.91
012-2426-4787,8289.4,10287.83
012-2426-4788,12138.89,11541.43
012-2426-4789,7705.97,9256.9
012-2426-4790,8015.91,13782.88
012-2426-4791,12471.31,14594.04
012-2426-4792,8269.2,16452.24
012-2426-4793,8386.07,9336.48
012-2426-4794,12009.51,7003.58
012-2426-4795,8932.85,8156.06
012-2426-4796,11581.85,8262.85
012-2426-4797,7958.07,7318.5
012-2426-4798,7295.29,8105.9
012-2426-4799,4670.57,9118.5
012-2426-4800,8964.58,9306.41
012-2426-4801,4905.32,7271.56
012-2426-4802,11951.33,9139.62
012-2426-4803,8481.58,7318.04
012-2426-4804,11451.28,9611.17
012-2426-4805,9167.21,9332.85
012-2426-4806,10462.11,10537.41
012-2426-4807,11125.24,11488.87
012-2426-4808,0,0
012-2426-4809,3941.52,5960.88
012-2426-4810,9895.13,11491.03
012-2426-4811,10111.73,13963.53
012-2426-4812,12095.62,15488.27
012-2426-4813,12752.33,11952.33
012-2426-4814,13669.31,9372.81
012-2426-4815,8292.81,10367.17
012-2426-4816,8513.82,10681.72
012-2426-4817,10843.94,9650.67
012-2426-4818,10390.53,27918.44
012-2426-4819,13869.08,13603.82
012-2426-4820,4164.18,5955.83
012-2426-4821,15182.99,15624.22
012-2426-4822,4942.8,7850.04
012-2426-4823,7792.45,12212.31
012-2426-4824,10795.9,11939.9
012-2426-4825,275.54,1585.97
012-2426-4826,6952.82,7647.7
012-2426-4827,1789.07,1793.09
012-2426-4828,9209.72,12194.38
012-2426-4829,16537.31,18504.41
012-2426-4830,775.44,39.15
012-2426-4831,2014.28,2009.41
012-2426-4832,22700.55,11544.83
012-2426-4833,7204.41,9468.39
012-2426-4834,7861.47,10727.21
012-2426-4835,0.76,1415.11
012-2426-4836,10435.81,14368.17
012-2426-4837,9483.87,8215.48
012-2426-4838,12548.01,16909.4
012-2426-4839,6741.09,8964.32
012-2426-4840,2982.15,560.74
012-2426-4841,9068.78,11138.55
012-2426-4842,6100.26,8067.67
012-2426-4843,11110.94,8956.64
012-2426-4844,9305.67,16846.37
012-2426-4845,2003.64,1067.66
012-2426-4846,7152.43,10980.64
012-2426-4847,5958.53,6933.56
012-2426-4849,5379.09,11982.02
012-2426-4850,14359.47,17644.67
012-2426-4851,6600.59,10408.46
012-2426-4852,5717.68,4826.25
012-2426-4853,8735.97,23718.3
012-2426-4854,7746.22,14311.82
012-2426-4855,10576.94,11295.3
012-2426-4856,2992.29,2435.15
012-2426-4857,10140.83,8729.2
012-2426-4858,9016.53,10388.67
012-2426-4859,13088.71,9874.35
012-2426-4860,14091.12,14121.63
012-2426-4861,6977.39,8637.79
012-2426-4862,9969.74,9127.48
012-2426-4863,8625.75,10540.59
012-2426-4864,8736.2,10502.45
012-2426-4865,3987.01,1732.53
012-2426-4866,9590.07,8534.58
012-2426-4867,6706.41,12551.13
012-2426-4868,11675.34,13054.36
012-2426-4869,0,0
012-2426-4870,8579.6,18093.28
012-2426-4871,8887.63,11101.73
012-2426-4872,10082.52,10145.76
012-2426-4873,0,0
012-2426-4874,9218.35,2726.21
012-2426-4875,0,0
012-2426-4876,7869.87,8321.53
012-2426-4877,8123.41,9117.93
012-2426-4878,2577.56,13397
012-2426-4879,11567.76,11037.8
012-2426-4880,2670.1,3830.12
012-2426-4881,2069.87,4852.07
012-2426-4882,7273.85,8743.61
012-2426-4883,3339.65,7898.08
012-2426-4885,2148.28,3057.4
012-2426-4886,4972.09,6606.99
012-2426-4887,0,0
012-2426-4889,22217.81,10485.06
012-2426-4890,9140.31,4665.33
012-2426-4891,1379.29,5076.63
012-2426-4892,6445.17,7136.31
012-2426-4893,2241.95,3097.64
012-2426-4894,17642.38,16125.6
012-2426-4895,7756.15,8668.99
012-2426-4896,5817.65,5818.56
012-2426-4897,3420.04,4220.61
012-2426-4898,8333.57,9776.1
012-2426-4899,0,0
012-2426-4900,53259.58,26885.47
012-2426-4901,4109.88,10491.63
012-2426-4902,5855.25,10139.39
012-2426-4903,4885.32,6885.34
012-2426-4904,646.76,2889.08
012-2426-4905,4964.96,15739.88
012-2426-4906,5647.99,4629.67
012-2426-4907,2992.84,4378.1
012-2426-4908,30.74,2540.91
012-2426-4909,0,0
012-2426-4910,9762.41,14224.05
012-2426-4911,3430.59,3107.77
012-2426-4912,847.35,1114.32
012-2426-4913,6024.79,6721.13
012-2426-4914,0,0
012-2426-4915,4384.08,3687.97
012-2426-4916,5231.88,6082.21
012-2426-4917,4568.53,5438.79
012-2426-4918,641.07,3149.24
012-2426-4919,0,0
012-2426-4920,7967.22,12185.07
012-2426-4921,8441.86,7447.21
012-2426-4922,3795.22,6845.98
012-2426-4923,5876.87,11107.12
012-2426-4924,4357.27,4339.23
012-2426-4925,10040.28,6093.14
012-2426-4926,4882.33,9770.69
012-2426-4927,5308.38,6219.82
012-2426-4928,2776.7,4189.84
012-2426-4929,8813.6,6662.01
012-2426-4930,5637.44,10310.95
012-2426-4931,5137,6891.4
012-2426-4932,10052.67,6866.77
012-2426-4933,4975.6,19416.4
012-2426-4934,3790.36,5433.12
012-2426-4935,4140.07,4798.41
012-2426-4936,6865.8,5418.05
012-2426-4937,5770.18,7151.88
012-2426-4938,86.55,3101.37
012-2426-4939,4407.31,5220.88
012-2426-4940,3654.79,3900.89
012-2426-4941,5286.76,4821.41
012-2426-4942,8989.76,7879.71
012-2426-4943,1741.63,3503.85
012-2426-4944,5424.18,4262.77
012-2426-4945,2192.49,3941.75
012-2426-4946,9488.97,7711.27
012-2426-4947,11193.23,11548.48
012-2426-4948,4396.29,5698.86
012-2426-4950,6108.98,5627.78
012-2426-4951,9056.14,6165.48
012-2426-4952,6574.22,6347.14
012-2426-4953,4504.02,6366.65
012-2426-4954,2185.3,2082.16
012-2426-4955,5566.04,5915.09
012-2426-4956,5894.92,7004.38
012-2426-4957,8811.88,10618.62
012-2426-4958,9485.52,6560.5
012-2426-4959,3786.55,17790.37
012-2426-4960,5559.48,9667.82
012-2426-4961,5550.28,3679.98
012-2426-4962,5230.57,6224.1
012-2426-4963,2551.76,4744.94
012-2426-4964,2007.37,2380.03
012-2426-4965,1449.53,4880.91
012-2426-4966,1486.02,3462.08
012-2426-4967,2168.82,3102
012-2426-4968,6475.16,6750.75
012-2426-4969,3646.6,4719.33
012-2426-4970,4176.63,4931.57
012-2426-4971,4829.81,6878.59
012-2426-4972,2816.97,4311.45
012-2426-4973,9021.41,9927.89
012-2426-4974,56.09,952.52
012-2426-4975,11051.79,15669.58
012-2426-5001,14543.69,17272.46
012-2426-5002,12892.53,5973.59
012-2426-5003,14334.56,10074.38
012-2426-5006,18566.21,10545.47
012-2426-5007,9661.6,15629.99
012-2426-5008,24084.1,21014.5
012-2426-5009,20768.58,24069.1
012-2426-5010,17850.21,12880.3
012-2426-5011,13860.75,9127.12
012-2426-5012,27560.79,14129.39
012-2426-5013,7917.83,10357.13
012-2426-5014,17244.13,12476.68
012-2426-5015,22313.18,22786.16
012-2426-5016,7274.57,9635.95
012-2426-5017,11083.44,4731.38
012-2426-5018,7523.87,7179.69
012-2426-5019,45664.74,10122.17
012-2426-5020,8755.27,6197.28
012-2426-5021,25677.84,11071.41
012-2426-5022,3942.72,6658.59
012-2426-5023,8771.96,8903.58
012-2426-5024,21597.14,12268.26
012-2426-5025,7829.92,6241.37
012-2426-5026,16649.99,8259.9
012-2426-5027,0,0
012-2426-5028,15329.22,14744.57
012-2426-5029,23868.68,7925.16
012-2426-5030,0,7851.98
012-2426-5031,20723.73,23106.25
012-2426-5032,14993.88,15594.62
012-2426-5033,0,0
012-2426-5034,4350.8,13491.13
012-2426-5035,20528.28,10600.27
012-2426-5036,8017.56,12785.26
012-2426-5037,13231.64,9349.15
012-2426-5038,19808.93,9703.01
012-2426-5039,18457.49,13843.71
012-2426-5040,28231.08,14787.08
012-2426-5041,19214.02,9483.94
012-2426-5042,16653.14,18921.68
012-2426-5043,6880.52,13548.6
012-2426-5044,18656.29,13072.79
012-2426-5045,23809.24,9145.89
012-2426-5046,34630.25,6270.24
012-2426-5047,0,0
012-2426-5048,22337.44,26298.17
012-2426-5049,4804.88,8294.64
012-2426-5051,19366.34,9491.55
012-2426-5052,15187.08,12138.56
012-2426-5053,1695.83,5527.42
012-2426-5054,15995.23,8017.28
012-2426-5055,27642.38,16784.69
012-2426-5056,0,0
012-2426-5057,26542.7,15455.31
012-2426-5058,19743.76,11659.66
012-2426-5059,2954.75,6815.51
012-2426-5060,5432.94,10625.81
012-2426-5061,24338.27,24163.08
012-2426-5062,101.87,10083.15
012-2426-5063,6538.63,8422.47
012-2426-5064,18507.62,8642.57
012-2426-5065,21223.54,8529.66
012-2426-5066,21702.62,22182.92
012-2426-5067,9527.25,9114.19
012-2426-5068,9304.67,7887.79
012-2426-5069,9006.18,6381.9
012-2426-5070,9894.22,9008.77
012-2426-5071,33017.26,12711.48
012-2426-5072,761.61,4600.06
012-2426-5073,14105.83,6558.43
012-2426-5074,5547.77,7529.5
012-2426-5075,9137.35,13927.73
012-2426-5076,1481.04,6886.97
012-2426-5077,24241.36,6409.8
012-2426-5078,11691.45,9750.06
012-2426-5079,22791.04,13828.52
012-2426-5080,5579.25,10110.17
012-2426-5081,21886.54,6924.97
012-2426-5082,13715.27,13154.78
012-2426-5083,9330.68,10725
012-2426-5084,16596.31,14050.85
012-2426-5085,6086.55,8555.55
012-2426-5086,8488.7,10652.35
012-2426-5087,27554.44,11146.79
012-2426-5088,6124.52,3923.75
012-2426-5089,8428.24,10219.15
012-2426-5090,7481.93,4820.88
012-2426-5091,6809.88,12070.55
012-2426-5092,7916.68,12864.59
012-2426-5093,3121.79,2474.44
012-2426-5094,0,0
012-2426-5095,19314.89,20658.57
012-2426-5096,11408.66,9376.02
012-2426-5097,17308.62,25088.7
012-2426-5098,28503.65,12824.19
012-2426-5099,6025.75,11944.27
012-2426-5100,7737.84,8972.72
012-2426-5101,23731.77,28270
012-2426-5102,0,0
012-2426-5103,11307,12436.14
012-2426-5104,21454.44,6127.98
012-2426-5105,7088.42,9618.66
012-2426-5106,23562.85,36596.61
012-2426-5107,12067.05,18012.72
012-2426-5108,14041.69,15668.59
012-2426-5109,38176.72,23350.42
012-2426-5110,10501.19,17086.16
012-2426-5112,8768.06,9275.08
012-2426-5113,4695.47,4784.69
012-2426-5114,20694.46,6878.93
012-2426-5116,16120.74,17886.44
012-2426-5117,24781.44,16965.53
012-2426-5118,7540.14,8588.91
012-2426-5119,17580.73,10297.89
012-2426-5120,27174.87,16003.76
012-2426-5121,14032.8,9890.46
012-2426-5122,7768.4,9955
012-2426-5123,16909.27,13446.86
012-2426-5124,0,12374.99
012-2426-5125,14754.34,14756.81
012-2426-5126,10131,13472
012-2426-5127,3679.29,8202.16
012-2426-5128,8223.4,7968.8
012-2426-5129,7538.83,9128.79
012-2426-5130,8319.4,5768.79
012-2426-5131,16724.38,11220.43
012-2426-5132,12665.75,22988.93
012-2426-5133,5312.47,6181.77
012-2426-5134,16000.55,1554.86
012-2426-5135,4745.66,10900.83
012-2426-5136,5103.75,8091.97
012-2426-5137,5897.64,9997.41
012-2426-5138,16280.63,7431.88
012-2426-5139,20765.73,10081.13
012-2426-5140,3864.49,7257.52
012-2426-5141,0,0
012-2426-5142,20808.4,11666.51
012-2426-5143,14949.79,12630.27
012-2426-5144,4665.27,6524.7
012-2426-5145,18302.93,20628.08
012-2426-5146,11788.62,3757.6
012-2426-5147,23475.9,11820.36
012-2426-5148,8027.74,8230.71
012-2426-5149,7366.35,11669.08
012-2426-5150,9258.95,12416.95
012-2426-5152,24739.12,13978.97
012-2426-5153,23125.93,27991.48
012-2426-5154,4091.12,2307.54
012-2426-5155,7770.13,12177.32
012-2426-5156,7146.94,9215.82
012-2426-5157,23761.34,15306.48
012-2426-5158,12858.53,13631.82
012-2426-5159,22193.59,8675.84
012-2426-5160,7737.35,5347.55
012-2426-5161,15114.79,21442.46
012-2426-5162,18088.24,12168.95
012-2426-5163,16285.72,15230.58
012-2426-5164,31435.04,30213.18
012-2426-5165,19510.51,19638.63
012-2426-5166,16684.81,17715.22
012-2426-5167,19919.56,12861.06
012-2426-5168,8631.77,10479.74
012-2426-5169,20387.57,13210.98
012-2426-5170,16726.91,18210.33
012-2426-5171,5505.08,3431.32
012-2426-5172,3609.47,8786.32
012-2426-5173,13474.63,23738.45
012-2426-5174,0,0
012-2426-5175,7336.4,9186.09
012-2426-5176,17154.13,11330.23
012-2426-5177,25832.22,8251.34
012-2426-5178,26384.78,10428.37
012-2426-5179,886.21,6998.23
012-2426-5180,31978.07,11863.06
012-2426-5181,0,0
012-2426-5182,17857,25301.78
012-2426-5183,10852.63,14747.68
012-2426-5184,18819.59,11143.22
012-2426-5185,9193.86,7855.99
012-2426-5186,8058.7,8788.79
012-2426-5187,21113.11,13179.32
012-2426-5188,22670.94,29778.7
012-2426-5189,17964.66,11025.94
012-2426-5190,15241.43,10064.5
012-2426-5191,5282.3,13137.6
012-2426-5192,20419.34,10785
012-2426-5193,20643.32,19767.06
012-2426-5194,27621.81,20005.21
012-2426-5195,11963.13,13883.88
012-2426-5196,13337.27,15088.5
012-2426-5197,23877.05,15128.55
012-2426-5198,5940.06,10488.34
012-2426-5199,9774.69,9415.81
012-2426-5200,2547.11,7022.46
012-2426-5201,7571.81,7530.65
012-2426-5202,4848.46,8393.53
012-2426-5203,16829.42,15481.97
012-2426-5204,17761.53,20035.01
012-2426-5205,6002.67,14404.36
