phone,usage
012-2426-5310,5767.24
012-2426-5311,6944.28
012-2426-5312,8840.38
012-2426-5313,12848.59
012-2426-5314,10417.41
012-2426-5315,8077.38
012-2426-5316,10534.13
012-2426-5317,11296.53
012-2426-5318,9503.66
012-2426-5319,4164.99
012-2426-5320,12485.98
012-2426-5321,17128.6
012-2426-5322,7842.94
012-2426-5323,22648.77
012-2426-5324,6.34
012-2426-5325,8426.47
012-2426-5326,7131.3
012-2426-5327,10051.78
012-2426-5328,9486.7
012-2426-5329,13122.42
012-2426-5330,7928.23
012-2426-5331,13225.4
012-2426-5332,9419.8
012-2426-5334,18971.48
012-2426-5336,8449.46
012-2426-5337,6241.19
012-2426-5338,625.83
012-2426-5339,10560.75
012-2426-5340,5970.13
012-2426-5341,9208.66
012-2426-5342,6980.04
012-2426-5343,7407.88
012-2426-5344,9610.66
012-2426-5345,9949.46
012-2426-5346,0
012-2426-5347,7434.58
012-2426-5348,6795.61
012-2426-5349,11436.97
012-2426-5350,7389.83
012-2426-5351,9121.45
012-2426-5352,2619.5
012-2426-5354,0
012-2426-5355,7067.45
012-2426-5356,11103.3
012-2426-5357,11251.33
012-2426-5358,8821.87
012-2426-5359,12883.99
012-2426-5360,6982.75
012-2426-5361,7870.48
012-2426-5362,4099.01
012-2426-5363,10179.63
012-2426-5364,8103.24
012-2426-5365,13988.46
012-2426-5366,17884.07
012-2426-5367,17851.11
012-2426-5368,26293.32
012-2426-5369,21977.09
012-2426-5370,0
012-2426-5371,24429.94
012-2426-5372,6605.41
012-2426-5373,19468.93
012-2426-5374,2015.56
012-2426-5375,3312.68
012-2426-5376,0
012-2426-5377,7941.2
012-2426-5378,17976.58
012-2426-5379,9430.09
012-2426-5380,10500.58
012-2426-5381,19900.39
012-2426-5382,25754.31
012-2426-5383,18131.06
012-2426-5384,23740.07
012-2426-5385,1012.72
012-2426-5386,13264.18
012-2426-5387,8182.63
012-2426-5388,1984.09
012-2426-5389,10655.48
012-2426-5390,7906.34
012-2426-5391,6177.28
012-2426-5392,7989.01
012-2426-5393,20695.45
012-2426-5394,39043.76
012-2426-5395,2802.25
012-2426-5396,2055.17
012-2426-5397,19965.79
012-2426-5398,4395.33
012-2426-5399,21307.1
012-2426-5400,416.61
012-2426-5401,7603.19
012-2426-5402,13890.23
012-2426-5403,19200.93
012-2426-5404,18513.76
012-2426-5405,26762.34
012-2426-5406,34252.23
012-2426-5407,13935.72
012-2426-5408,9954.52
012-2426-5409,0
012-2426-5410,8260.73
012-2426-5411,6656.51
012-2426-5412,4637.43
012-2426-5413,6434.04
012-2426-5414,481.74
012-2426-5415,12458.54
012-2426-5416,11523.63
012-2426-5417,11960.46
012-2426-5418,8456.14
012-2426-5419,0
012-2426-5420,11112.62
012-2426-5421,17566.65
012-2426-5422,12180.43
012-2426-5423,9391.97
012-2426-5424,10857.34
012-2426-5425,6630.22
012-2426-5426,6106.52
012-2426-5427,8835.14
012-2426-5428,11444.35
012-2426-5429,10555.14
012-2426-5430,13111.35
012-2426-5431,11418.68
012-2426-5433,3241.51
012-2426-5434,4690.77
012-2426-5435,8084.19
012-2426-5436,9520.94
012-2426-5437,0
012-2426-5438,6335.73
012-2426-5439,8603.82
012-2426-5440,6909.13
012-2426-5441,7823.05
012-2426-5442,10155.33
012-2426-5443,7473.13
012-2426-5446,11687.1
012-2426-5447,7465.29
012-2426-5448,11281.88
012-2426-5449,11072.38
012-2426-5450,8577.82
012-2426-5451,0
012-2426-5452,6642.43
012-2426-5453,8544.56
012-2426-5455,10047.38
012-2426-5456,8590.72
012-2426-5457,11252.46
012-2426-5458,74.51
012-2426-5459,0
012-2426-5460,15095
012-2426-5461,13903.31
012-2426-5462,9539.26
012-2426-5463,1602.52
012-2426-5464,4403.77
012-2426-5465,0
012-2426-5466,8239.54
012-2426-5467,2396.46
012-2426-5468,6859.34
012-2426-5469,5459.71
012-2426-5470,7095.05
012-2426-5471,11113.19
012-2426-5472,11757.81
012-2426-5473,6424.55
012-2426-5474,6570.4
012-2426-5475,11383.3
012-2426-5476,15355.78
012-2426-5477,3325.23
012-2426-5478,11041.92
012-2426-5479,7714.42
012-2426-5480,201.11
012-2426-5481,7549.98
012-2426-5482,8732
012-2426-5483,17258.7
012-2426-5484,17283.74
012-2426-5485,7721.41
012-2426-5486,12720.71
012-2426-5487,14000.63
012-2426-5488,18647.99
012-2426-5489,0
012-2426-5490,10666.95
012-2426-5491,11215.82
012-2426-5492,0
012-2426-5493,22893.32
012-2426-5494,12458.34
012-2426-5495,25253.99
012-2426-5496,5330.75
012-2426-5497,6586.12
012-2426-5498,2913.11
012-2426-5499,18831.68
012-2426-5501,16699.89
012-2426-5502,10619.36
012-2426-5503,11711.11
012-2426-5504,15649.86
012-2426-5505,0
012-2426-5506,6671.12
012-2426-5507,23341.17
012-2426-5508,39153.84
012-2426-5509,9535.25
012-2426-5510,15552.58
012-2426-5512,13071.28
012-2426-5513,21474.92
012-2426-5514,16006.19
012-2426-5515,17117.23
012-2426-5516,7220.09
012-2426-5517,7975.28
012-2426-5518,17467.93
012-2426-5519,21822.8
012-2426-5520,8098.19
012-2426-5521,8097.7
012-2426-5523,13423.71
012-2426-5524,7886.59
012-2426-5525,15541.41
012-2426-5526,1607
012-2426-5527,39598.25
012-2426-5528,8754.41
012-2426-5529,17666.72
012-2426-5530,18741.28
012-2426-5531,7619.67
012-2426-5532,9721.56
012-2426-5534,17548.24
012-2426-5535,0
012-2426-5536,15354.88
012-2426-5537,27903.16
012-2426-5538,15761.68
012-2426-5539,17558.94
012-2426-5540,10527.91
012-2426-5541,4120.69
012-2426-5542,19444.62
012-2426-5543,23476.42
012-2426-5545,38642.51
012-2426-5546,8240.64
012-2426-5547,21688.45
012-2426-5548,26311.79
012-2426-5549,0
012-2426-5560,8134.87
012-2426-5561,9997.94
012-2426-5562,20573.89
012-2426-5563,18768.95
012-2426-5564,7827.84
012-2426-5565,11462.79
012-2426-5567,9673.27
012-2426-5568,5897.43
012-2426-5569,8042.58
012-2426-5570,12555.88
012-2426-5571,13923.41
012-2426-5572,10431.33
012-2426-5573,15133.71
012-2426-5574,7491.65
012-2426-5575,11680.57
012-2426-5576,0
012-2426-5578,4638.82
012-2426-5579,9780.63
012-2426-5580,4063.44
012-2426-5581,5267.56
012-2426-5582,20638.36
012-2426-5583,4745.97
012-2426-5584,5741.34
012-2426-5585,5573.23
012-2426-5586,14349.16
012-2426-5587,5502.33
012-2426-5589,1786.47
012-2426-5590,17463.35
012-2426-5591,23977.96
012-2426-5592,10981.58
012-2426-5593,2580.95
012-2426-5594,7230.28
012-2426-5595,2295.42
012-2426-5596,7594.13
012-2426-5597,8549.97
012-2426-5598,31621.61
012-2426-5600,15366.75
012-2426-5601,10556.49
012-2426-5604,10740.86
012-2426-5605,18457.28
012-2426-5606,11549.28
012-2426-5607,11166.04
012-2426-5608,7051.98
012-2426-5609,8497.19
012-2426-5610,0
012-2426-5611,2604.99
012-2426-5612,20140.23
012-2426-5613,15276.59
012-2426-5614,7187.71
012-2426-5615,9094.04
012-2426-5616,41604.92
012-2426-5617,6112.56
012-2426-5618,8236.84
012-2426-5619,6647.08
012-2426-5620,11131.76
012-2426-5621,6204.83
012-2426-5622,15446.19
012-2426-5623,11893.37
012-2426-5624,10888.95
012-2426-5625,8111.12
012-2426-5626,2168.39
012-2426-5627,7048.58
012-2426-5628,8170.15
012-2426-5629,7408.88
012-2426-5630,9124.58
012-2426-5631,7471.25
012-2426-5632,10179.08
012-2426-5633,19917.29
012-2426-5634,6821.63
012-2426-5635,2286
012-2426-5636,716.91
012-2426-5637,18793.09
012-2426-5638,7412.9
012-2426-5639,10687.12
012-2426-5640,8111.76
012-2426-5641,5387.69
012-2426-5642,7099.96
012-2426-5643,6968.62
012-2426-5644,67.5
012-2426-5645,11823.4
012-2426-5646,9384.7
012-2426-5647,8433.76
012-2426-5648,7309.96
012-2426-5649,10457.83
012-2426-5650,10962.11
012-2426-5651,2683.53
012-2426-5652,243.47
012-2426-5653,0
012-2426-5654,114.66
012-2426-5655,1304.12
012-2426-5657,4942.7
012-2426-5658,16893.42
012-2426-5659,753.56
012-2426-5660,19940.22
012-2426-5661,33703.99
012-2426-5662,7744.22
012-2426-5663,14433.23
012-2426-5664,15857.14
012-2426-5667,11530.64
012-2426-5668,17468.63
012-2426-5669,23100.79
012-2426-5670,12209.99
012-2426-5671,8587.09
012-2426-5672,62.81
012-2426-5673,10500.99
012-2426-5674,16322.41
012-2426-5675,12903.01
012-2426-5676,7750.82
012-2426-5677,8394.65
012-2426-5679,18193.48
012-2426-5680,8866.45
012-2426-5681,10462.5
012-2426-5682,6399.07
012-2426-5683,21997.81
012-2426-5684,14252.78
012-2426-5685,1752.54
012-2426-5686,7528.75
012-2426-5687,8805.8
012-2426-5688,3920.01
012-2426-5689,4754.72
012-2426-5690,14382.94
012-2426-5691,8794.19
012-2426-5692,7190.01
012-2426-5693,11472.53
012-2426-5694,18579.93
012-2426-5695,5562.24
012-2426-5696,6548.8
012-2426-5697,6092.35
012-2426-5698,0
012-2426-5699,10388.14
012-2426-5700,12076.18
012-2426-5701,12011.68
012-2426-5702,0
012-2426-5703,15928.03
012-2426-5704,7558.36
012-2426-5705,1813.87
012-2426-5706,26135.54
012-2426-5707,430.73
012-2426-5708,15215.39
012-2426-5709,11677.26
012-2426-5710,8735.3
012-2426-5711,8635.63
012-2426-5712,11086.77
012-2426-5713,0
012-2426-5714,17265.54
012-2426-5715,22591.9
012-2426-5716,14393.11
012-2426-5717,13615.61
012-2426-5718,25045.34
012-2426-5719,6490.53
012-2426-5720,13887.34
012-2426-5721,12964.02
012-2426-5722,3705.95
012-2426-5723,7990.73
012-2426-5724,19703.14
012-2426-5725,6400.9
012-2426-5726,19628.1
012-2426-5727,13408.78
012-2426-5728,6788.4
012-2426-5729,18009.39
012-2426-5730,16796.21
012-2426-5731,16937.65
012-2426-5732,10683
012-2426-5733,15634.99
012-2426-5734,24419.98
012-2426-5735,22182.85
012-2426-5736,6416.68
012-2426-5737,7782.93
012-2426-5738,884.33
012-2426-5739,10820.2
012-2426-5740,10204.62
012-2426-5741,13871.1
012-2426-5742,11102.2
012-2426-5743,19514.37
012-2426-5744,19727.4
012-2426-5745,22234.07
012-2426-5746,19986.86
012-2426-5747,12816.2
012-2426-5748,23888.12
012-2426-5749,3112.09
012-2426-5750,5268.39
012-2426-5751,3127.97
012-2426-5752,7538.88
012-2426-5753,22979.59
012-2426-5754,15562.06
012-2426-5755,13392.22
012-2426-5756,10566.61
012-2426-5758,29998.78
012-2426-5759,6573.11
012-2426-5760,28088.49
012-2426-5761,4855.53
012-2426-5762,10099.01
012-2426-5763,7058.52
012-2426-5764,4.23
012-2426-5765,18193.49
012-2426-5766,16387.64
012-2426-5767,11162.12
012-2426-5768,0
012-2426-5769,10904.82
012-2426-5770,1826.29
012-2426-5771,8660.46
012-2426-5772,8484.87
012-2426-5773,1064.86
012-2426-5774,15910.26
012-2426-5776,0
012-2426-5778,8639.48
012-2426-5779,12450.41
012-2426-5780,27180.6
012-2426-5781,8921.51
012-2426-5782,6470.68
012-2426-5783,6402.84
012-2426-5784,1737.47
012-2426-5785,7942.98
012-2426-5786,15913.24
012-2426-5787,8412.94
012-2426-5788,20843.21
012-2426-5789,13610.04
012-2426-5790,24034.51
012-2426-5791,21859.84
012-2426-5792,517.8
012-2426-5793,16906.45
012-2426-5794,16557.63
012-2426-5795,9460.41
012-2426-5796,5901.37
012-2426-5797,25514.06
012-2426-5798,0
012-2426-5799,21007.15
012-2426-5800,15167.02
012-2426-5801,26546.57
012-2426-5802,4831.07
012-2426-5803,107.52
012-2426-5804,8600.98
012-2426-5805,9204.34
012-2426-5806,7834.41
012-2426-5807,11145.03
012-2426-5808,36.55
012-2426-5809,6172.69
012-2426-5810,9285.19
012-2426-5811,10562.22
012-2426-5812,6200.08
012-2426-5813,6505.31
012-2426-5814,8081.55
012-2426-5815,14252.61
012-2426-5816,18541.5
012-2426-5817,14644.39
012-2426-5818,7640.48
012-2426-5819,10657.35
012-2426-5820,28533.19
012-2426-5821,9501.84
012-2426-5822,5047.01
012-2426-5823,12118.29
012-2426-5824,11184.04
012-2426-5825,20008.86
012-2426-5826,10611.13
012-2426-5827,7913.72
012-2426-5828,14522.96
012-2426-5829,12046.19
012-2426-5830,15083.29
012-2426-5831,23354.84
012-2426-5832,8709.43
012-2426-5833,10065.02
012-2426-5834,12602.79
012-2426-5835,27729.72
012-2426-5836,18055.59
012-2426-5837,10630.43
012-2426-5838,10295.49
012-2426-5839,17920.81
012-2426-5840,5729.93
012-2426-5841,8267.74
012-2426-5842,7480.47
012-2426-5843,10645.82
012-2426-5844,8033.61
012-2426-5845,13565.7
012-2426-5846,10592.18
012-2426-5847,8375.1
012-2426-5848,12091.95
012-2426-5849,4183.63
012-2426-5850,0
012-2426-5851,15587.49
012-2426-5852,25175.7
012-2426-5853,5019.27
012-2426-5854,7150.4
012-2426-5855,725.54
012-2426-5856,14550.16
012-2426-5857,9083.1
012-2426-5859,23504.84
012-2426-5860,17176.42
012-2426-5861,8453.43
012-2426-5862,8417.53
012-2426-5863,5066.42
012-2426-5864,5455.07
012-2426-5865,7900.47
012-2426-5866,7053.8
012-2426-5867,2288.02
012-2426-5868,95.56
012-2426-5869,793.27
012-2426-5870,80.84
012-2426-5871,380.56
012-2426-5872,1155.03
012-2426-5873,750
012-2426-5874,337.3
012-2426-5875,0.27
012-2426-5876,31.24
012-2426-5877,188.81
012-2426-5878,801.96
012-2426-5879,1235.48
012-2426-5880,0
012-2426-5881,218.54
012-2426-5882,890.85
012-2426-5883,45.15
012-2426-5884,137.13
012-2426-5886,1464.38
012-2426-5887,1349.27
012-2426-5889,257.53
012-2426-5890,2162.41
012-2426-5891,396.31
012-2426-5892,1204.17
012-2426-5893,601.6
012-2426-5894,0
012-2426-5895,1469.46
012-2426-5896,46.57
012-2426-5897,5.77
012-2426-5898,502.33
012-2426-5899,523.48
012-2426-5900,268.88
012-2426-5901,3450.54
012-2426-5902,7051.48
012-2426-5903,6.18
012-2426-5904,286.27
012-2426-5905,408.69
012-2426-5906,681.75
012-2426-5907,0
012-2426-5908,726.97
012-2426-5909,910.75
012-2426-5910,2989.26
012-2426-5911,12086.62
012-2426-5912,556.01
012-2426-5913,0
012-2426-5914,13019.83
012-2426-5915,0
012-2426-5916,252.72
012-2426-5917,585.39
012-2426-5918,0
012-2426-5919,0
012-2426-5920,0
012-2426-5921,0
012-2426-5922,0
012-2426-5923,4547.64
012-2426-5924,7845.63
012-2426-5925,0
012-2426-5926,10480.59
012-2426-5927,7500.45
012-2426-5928,10326.92
012-2426-5929,7261.51
012-2426-5930,7059.75
012-2426-5931,171.66
012-2426-5932,0
012-2426-5933,8259.13
012-2426-5934,6684.41
012-2426-5935,2522.49
012-2426-5936,8184.63
012-2426-5937,7985.34
012-2426-5938,9579.91
012-2426-5939,4472.89
012-2426-5940,5854.98
012-2426-5941,1061.78
012-2426-5942,6684.04
012-2426-5943,6134.91
012-2426-5944,6954.22
012-2426-5945,18187.57
012-2426-5946,13970.21
012-2426-5947,7622.66
012-2426-5948,4925.67
012-2426-5949,1819.04
012-2426-5950,7511.15
012-2426-5951,9173.77
012-2426-5952,10475.47
012-2426-5953,2645.79
012-2426-5954,8087.62
012-2426-5955,5245.28
012-2426-5956,5564.46
012-2426-5957,5849.72
012-2426-5958,8800.07
012-2426-5960,12888.49
012-2426-5961,7213.01
012-2426-5962,2725.47
012-2426-5963,0
012-2426-5964,0
012-2426-5965,0
012-2426-5966,11198.4
012-2426-5967,3815.29
012-2426-5968,15529.19
012-2426-5969,5076.16
012-2426-5970,3109.81
012-2426-5971,1458.36
012-2426-5972,2378.31
012-2426-5973,12523.38
012-2426-5974,6441.32
012-2426-5975,0
012-2426-5976,4455.63
012-2426-5977,11192.05
012-2426-5978,5131.31
012-2426-5979,3884.99
012-2426-5980,2226.14
012-2426-5981,4468.01
012-2426-5982,5688.33
012-2426-5983,2532.74
012-2426-5984,5306.53
012-2426-5985,7528.94
012-2426-5986,1949.86
012-2426-5987,3278.21
012-2426-5988,3918.55
012-2426-5989,520.07
012-2426-5990,1831.65
012-2426-5991,5030.25
012-2426-5992,4742.82
012-2426-5993,3884.33
012-2426-5994,4155.57
012-2426-5996,17875.14
012-2426-5997,3901.07
012-2426-5998,4348.04
012-2426-6001,14763.68
012-2426-6002,8214.16
012-2426-6003,23644.17
012-2426-6004,475.37
012-2426-6005,16480.28
012-2426-6007,0
012-2426-6008,16562.83
012-2426-6009,27248.4
012-2426-6010,6401.46
012-2426-6011,0.63
012-2426-6012,13009.19
012-2426-6013,15185.38
012-2426-6014,6760.2
012-2426-6015,0
012-2426-6016,0
012-2426-6017,46947.8
012-2426-6018,7870.67
012-2426-6019,0
012-2426-6020,16225.78
012-2426-6021,6386.89
012-2426-6022,0
012-2426-6023,22244.09
012-2426-6024,7050.13
012-2426-6025,7269.68
012-2426-6026,605.2
012-2426-6027,0
012-2426-6028,8543.51
012-2426-6029,10688.88
012-2426-6030,11404.06
012-2426-6031,4924.74
012-2426-6032,0
012-2426-6033,20166.38
012-2426-6034,8479.51
012-2426-6035,11191.21
012-2426-6036,4694.8
012-2426-6037,13893.62
012-2426-6038,4995.21
012-2426-6039,289.91
012-2426-6040,8985.32
012-2426-6041,3371.2
012-2426-6042,14227.8
012-2426-6043,24791.32
012-2426-6044,15435.87
012-2426-6045,8637.9
012-2426-6046,29154.62
012-2426-6047,17927.74
012-2426-6048,5610.1
012-2426-6049,14096.68
012-2426-6050,1659.81
012-2426-6051,4177.05
012-2426-6052,7692.13
012-2426-6053,3779.9
012-2426-6054,19915.6
012-2426-6055,3881.12
012-2426-6056,6275.58
012-2426-6057,12183.65
012-2426-6058,4976.46
012-2426-6059,5612.51
012-2426-6061,3691.69
012-2426-6062,5856.53
012-2426-6063,5952.95
012-2426-6064,10404.89
012-2426-6065,6841.63
012-2426-6066,17451.95
012-2426-6067,5534
012-2426-6068,15448.74
012-2426-6069,4827.96
012-2426-6070,8921.23
012-2426-6071,16587.35
012-2426-6072,7433.06
012-2426-6073,9558.19
012-2426-6074,8587.04
012-2426-6075,6570.48
012-2426-6076,4418.38
012-2426-6077,0
012-2426-6078,5099.65
012-2426-6079,8182.62
012-2426-6080,5340.91
012-2426-6081,2410.41
012-2426-6082,4752.52
012-2426-6083,12963.77
012-2426-6084,5809.48
012-2426-6085,5159.82
012-2426-6086,5123.92
012-2426-6087,8328.07
012-2426-6088,9087.3
012-2426-6089,7429.59
012-2426-6090,6735.61
012-2426-6091,7778.43
012-2426-6092,4815.8
012-2426-6093,2485.35
012-2426-6094,8843.23
012-2426-6095,6873.97
012-2426-6096,9179.63
012-2426-6097,5038.68
012-2426-6098,7484.36
012-2426-6099,13799.11
012-2426-6100,9628.25
012-2426-6101,10330.28
012-2426-6102,5097.05
012-2426-6103,0
012-2426-6104,12348.08
012-2426-6105,4430.14
012-2426-6106,8715.26
012-2426-6107,6817.79
012-2426-6108,4091.66
012-2426-6109,13009.75
012-2426-6110,8463.12
012-2426-6112,8732.73
012-2426-6113,4037.61
012-2426-6114,9246.38
012-2426-6115,4130.17
012-2426-6117,5060.35
012-2426-6118,4501.78
012-2426-6119,6948.76
012-2426-6120,6118.57
012-2426-6121,743.86
012-2426-6122,6650.53
012-2426-6123,6591.97
012-2426-6124,5304.26
012-2426-6125,15427.52
012-2426-6126,9264.56
012-2426-6127,1184.13
012-2426-6128,6180.17
012-2426-6129,9136.62
012-2426-6130,5484.96
012-2426-6131,4705.13
012-2426-6132,4754.46
012-2426-6133,6440.04
012-2426-6134,8196.3
012-2426-6135,5567.59
012-2426-6136,8447.34
012-2426-6137,8478.08
012-2426-6138,829.3
012-2426-6139,6383.04
012-2426-6140,5891.99
012-2426-6141,8387.48
012-2426-6142,4484.65
012-2426-6143,1839.72
012-2426-6144,3070.95
012-2426-6145,3270.37
012-2426-6146,6061.38
012-2426-6147,3590.29
012-2426-6148,5862.67
012-2426-6149,7034.04
012-2426-6150,5021.89
012-2426-6151,11020.56
012-2426-6152,5609.38
012-2426-6153,3691.97
012-2426-6154,6859.6
012-2426-6155,10252.83
012-2426-6156,10702.29
012-2426-6157,6617.59
012-2426-6158,10019.54
012-2426-6159,8129.81
012-2426-6160,9135.67
012-2426-6162,6831.49
012-2426-6163,6752.18
012-2426-6164,2601.3
012-2426-6165,11586.39
012-2426-6166,8886.16
012-2426-6167,11254.16
012-2426-6168,6432
012-2426-6169,8688.85
012-2426-6170,7061.13
012-2426-6171,7017.52
012-2426-6172,6597.48
012-2426-6173,4801.18
012-2426-6174,9647.9
012-2426-6175,7449.88
012-2426-6176,10635.2
012-2426-6177,5207.41
012-2426-6178,7861.8
012-2426-6179,12427.02
012-2426-6180,5725.3
012-2426-6181,4959.44
012-2426-6182,9133.49
012-2426-6183,5169.38
012-2426-6184,6002.21
012-2426-6185,4967.82
012-2426-6186,9007.68
012-2426-6187,4578.33
012-2426-6188,7764.7
012-2426-6189,8864.95
012-2426-6190,6467.89
012-2426-6191,718.54
012-2426-6192,8895.23
012-2426-6193,3568.05
012-2426-6194,13361.18
012-2426-6195,13134.57
012-2426-6196,12470.62
012-2426-6197,9192.38
012-2426-6198,11291.27
012-2426-6199,16071.93
012-2426-6200,14014.44
012-2426-6201,3545.4
012-2426-6202,7196.89
012-2426-6203,14325.17
012-2426-6204,3627.87
012-2426-6205,7388.91
012-2426-6206,9619.19
012-2426-6207,0
012-2426-6208,64.45
012-2426-6209,12471.55
012-2426-6210,4400.18
012-2426-6211,10061.56
012-2426-6212,8423.01
012-2426-6213,9237.58
012-2426-6214,2358.7
012-2426-6215,9086.37
012-2426-6216,0
012-2426-6217,2212.55
012-2426-6218,9298.46
012-2426-6219,14321.96
012-2426-6220,10896.23
012-2426-6221,23973
012-2426-6223,5453.24
012-2426-6224,7522.81
012-2426-6225,9907.54
012-2426-6227,8106.34
012-2426-6228,4873.42
012-2426-6229,9519.29
012-2426-6230,12678.79
012-2426-6231,4272.04
012-2426-6232,4820.93
012-2426-6233,4934.8
012-2426-6234,2757.33
012-2426-6235,8373.68
012-2426-6236,9003.14
012-2426-6237,5488.76
012-2426-6238,7154.61
012-2426-6239,7454.49
012-2426-6240,4588.58
012-2426-6241,5290.31
012-2426-6242,8227.33
012-2426-6243,6266.51
012-2426-6244,9274.86
012-2426-6245,3822.8
012-2426-6246,23567.97
012-2426-6247,0
012-2426-6248,7324.21
012-2426-6249,22962.37
012-2426-6250,4554.71
012-2426-6251,18312.34
012-2426-6252,7468.47
012-2426-6253,8835.73
012-2426-6254,5974.4
012-2426-6255,2850.74
012-2426-6256,14382.75
012-2426-6257,0
012-2426-6258,7718.63
012-2426-6259,7844.75
012-2426-6260,9030.53
012-2426-6261,10532.34
012-2426-6263,9103.5
012-2426-6264,10496.32
012-2426-6265,4585.83
012-2426-6266,7535.18
012-2426-6267,6212.6
012-2426-6268,7994.35
012-2426-6269,12852.27
012-2426-6270,14807.95
012-2426-6271,2914.42
012-2426-6272,6878.13
012-2426-6273,13900.69
012-2426-6274,7886.31
012-2426-6275,6304.07
012-2426-6276,4876.57
012-2426-6277,24735.28
012-2426-6278,1264.93
012-2426-6279,8462.42
012-2426-6280,13926.24
012-2426-6281,9575.5
012-2426-6282,16585.01
012-2426-6283,12380.94
012-2426-6284,6899.59
012-2426-6285,16134.16
012-2426-6286,8048.73
012-2426-6287,5550.46
012-2426-6288,1697.31
012-2426-6289,8923.27
012-2426-6290,5663.44
012-2426-6291,8459.63
012-2426-6292,6330.95
012-2426-6293,20771.65
012-2426-6294,9300.29
012-2426-6295,4823.79
012-2426-6296,16450.91
012-2426-6297,8694.76
012-2426-6298,3344.46
012-2426-6299,10768.55
012-2426-6300,4372.08
012-2426-6301,4171.23
012-2426-6302,9145.17
012-2426-6303,4347.43
012-2426-6304,35120.49
012-2426-6305,8924.75
012-2426-6306,10304.31
012-2426-6307,0
012-2426-6308,7336.18
012-2426-6309,16703.2
012-2426-6310,1842.44
012-2426-6311,2202.58
012-2426-6312,6151
012-2426-6313,11353.6
012-2426-6314,15252.37
012-2426-6315,6466
012-2426-6316,15200.73
012-2426-6317,17542.91
012-2426-6318,7856.97
012-2426-6319,7731.99
012-2426-6320,3256.4
012-2426-6321,9951.16
012-2426-6322,22430.17
012-2426-6323,17731.65
012-2426-6324,7386.59
012-2426-6325,7708.28
